created_at,favorite_count,full_text,lang,retweet_count,username,cleaned_text,case_folded,tokens,filtered_tokens
Sun May 11 09:07:52 +0000 2025,4,AYO MOQEELLLLLLLL SUARA YG ONLINE MANA NIEHHH?? WAVE OF MOQEELS LOVE #MOQEELonAGZLoveFest2 #MOQEELBringsLove https://t.co/W9VQMl9StI,tl,0,redhorse44,AYO MOQEELLLLLLLL SUARA YG ONLINE MANA NIEHHH WAVE OF MOQEELS LOVE,ayo moqeellllllll suara yg online mana niehhh wave of moqeels love,"['ayo', 'moqeellllllll', 'suara', 'yg', 'online', 'mana', 'niehhh', 'wave', 'of', 'moqeels', 'love']","['ayo', 'moqeellllllll', 'suara', 'yg', 'online', 'niehhh', 'wave', 'moqeels', 'love']"
Mon May 05 11:25:04 +0000 2025,321,akhirnya punya pacar yg sama-sama bucin clingy physical touch tuh seru bgt.,in,20,toeuia_,akhirnya punya pacar yg samasama bucin clingy physical touch tuh seru bgt,akhirnya punya pacar yg samasama bucin clingy physical touch tuh seru bgt,"['akhirnya', 'punya', 'pacar', 'yg', 'samasama', 'bucin', 'clingy', 'physical', 'touch', 'tuh', 'seru', 'bgt']","['pacar', 'yg', 'samasama', 'bucin', 'clingy', 'physical', 'touch', 'tuh', 'seru', 'bgt']"
Sat May 03 18:01:55 +0000 2025,2,hahaha keliatan nih fans pusat ternyata bener kalo fans pusat tuh bucin tolol apa apa kasian mereka kasian ini kasian itu kayak yaudah sih mereka nangis juga cuma sekali woy myday ina nangis udah 5 bulan repot banget dah fans pusat kek yang ngelahirin member aja lu,in,1,Mulfangirls_95,hahaha keliatan nih fans pusat ternyata bener kalo fans pusat tuh bucin tolol apa apa kasian mereka kasian ini kasian itu kayak yaudah sih mereka nangis juga cuma sekali woy myday ina nangis udah bulan repot banget dah fans pusat kek yang ngelahirin member aja lu,hahaha keliatan nih fans pusat ternyata bener kalo fans pusat tuh bucin tolol apa apa kasian mereka kasian ini kasian itu kayak yaudah sih mereka nangis juga cuma sekali woy myday ina nangis udah bulan repot banget dah fans pusat kek yang ngelahirin member aja lu,"['hahaha', 'keliatan', 'nih', 'fans', 'pusat', 'ternyata', 'bener', 'kalo', 'fans', 'pusat', 'tuh', 'bucin', 'tolol', 'apa', 'apa', 'kasian', 'mereka', 'kasian', 'ini', 'kasian', 'itu', 'kayak', 'yaudah', 'sih', 'mereka', 'nangis', 'juga', 'cuma', 'sekali', 'woy', 'myday', 'ina', 'nangis', 'udah', 'bulan', 'repot', 'banget', 'dah', 'fans', 'pusat', 'kek', 'yang', 'ngelahirin', 'member', 'aja', 'lu']","['hahaha', 'keliatan', 'nih', 'fans', 'pusat', 'bener', 'kalo', 'fans', 'pusat', 'tuh', 'bucin', 'tolol', 'kasian', 'kasian', 'kasian', 'kayak', 'yaudah', 'nangis', 'woy', 'myday', 'ina', 'nangis', 'udah', 'repot', 'banget', 'dah', 'fans', 'pusat', 'kek', 'ngelahirin', 'member', 'aja', 'lu']"
Sun May 11 05:47:50 +0000 2025,102,393. dahlah kelewat bucin nih duo sahabat. https://t.co/MlkXmDws7n,in,5,beyluvjmjk,dahlah kelewat bucin nih duo sahabat,dahlah kelewat bucin nih duo sahabat,"['dahlah', 'kelewat', 'bucin', 'nih', 'duo', 'sahabat']","['dahlah', 'kelewat', 'bucin', 'nih', 'duo', 'sahabat']"
Tue May 06 09:45:44 +0000 2025,340,GEMESSSSS BGT ANJIRRRR tapi bisa nanti dulu ga lagi ngurus vote dulu nih bucin nya nanti dulu kalian ️ https://t.co/iJhAiVTqr2,in,41,berylnusel,GEMESSSSS BGT ANJIRRRR tapi bisa nanti dulu ga lagi ngurus vote dulu nih bucin nya nanti dulu kalian,gemesssss bgt anjirrrr tapi bisa nanti dulu ga lagi ngurus vote dulu nih bucin nya nanti dulu kalian,"['gemesssss', 'bgt', 'anjirrrr', 'tapi', 'bisa', 'nanti', 'dulu', 'ga', 'lagi', 'ngurus', 'vote', 'dulu', 'nih', 'bucin', 'nya', 'nanti', 'dulu', 'kalian']","['gemesssss', 'bgt', 'anjirrrr', 'ga', 'ngurus', 'vote', 'nih', 'bucin']"
Sat May 10 12:37:57 +0000 2025,562, WARNING SPOILER S2 kalian tim benci endo di awal tim bucin endo dari awal atau tim benci jadi cinta guys? https://t.co/HIVUjQeult,in,26,Bofurin_Fess,WARNING SPOILER S kalian tim benci endo di awal tim bucin endo dari awal atau tim benci jadi cinta guys,warning spoiler s kalian tim benci endo di awal tim bucin endo dari awal atau tim benci jadi cinta guys,"['warning', 'spoiler', 's', 'kalian', 'tim', 'benci', 'endo', 'di', 'awal', 'tim', 'bucin', 'endo', 'dari', 'awal', 'atau', 'tim', 'benci', 'jadi', 'cinta', 'guys']","['warning', 'spoiler', 'tim', 'benci', 'endo', 'tim', 'bucin', 'endo', 'tim', 'benci', 'cinta', 'guys']"
Sun May 11 07:22:48 +0000 2025,6,: ni anak nih becanda sendiri (godain g mksdnya) terus malu sendiri coba (YHA NAMANYA BUCIN GITU PAK) : HOOOOOO (sumpah dia malu salting sendokir) : bener khan~? (Gawin km knp iseng bgt ) : iya kap ️️️ (sudah tak berkutik sodara sodara) Gue ngetiknya juga jd,in,2,masjosswayar,ni anak nih becanda sendiri godain g mksdnya terus malu sendiri coba YHA NAMANYA BUCIN GITU PAK HOOOOOO sumpah dia malu salting sendokir bener khan Gawin km knp iseng bgt iya kap sudah tak berkutik sodara sodara Gue ngetiknya juga jd,ni anak nih becanda sendiri godain g mksdnya terus malu sendiri coba yha namanya bucin gitu pak hoooooo sumpah dia malu salting sendokir bener khan gawin km knp iseng bgt iya kap sudah tak berkutik sodara sodara gue ngetiknya juga jd,"['ni', 'anak', 'nih', 'becanda', 'sendiri', 'godain', 'g', 'mksdnya', 'terus', 'malu', 'sendiri', 'coba', 'yha', 'namanya', 'bucin', 'gitu', 'pak', 'hoooooo', 'sumpah', 'dia', 'malu', 'salting', 'sendokir', 'bener', 'khan', 'gawin', 'km', 'knp', 'iseng', 'bgt', 'iya', 'kap', 'sudah', 'tak', 'berkutik', 'sodara', 'sodara', 'gue', 'ngetiknya', 'juga', 'jd']","['ni', 'anak', 'nih', 'becanda', 'godain', 'g', 'mksdnya', 'malu', 'coba', 'yha', 'namanya', 'bucin', 'gitu', 'hoooooo', 'sumpah', 'malu', 'salting', 'sendokir', 'bener', 'khan', 'gawin', 'km', 'knp', 'iseng', 'bgt', 'iya', 'kap', 'berkutik', 'sodara', 'sodara', 'gue', 'ngetiknya', 'jd']"
Sat May 10 15:13:34 +0000 2025,58,RT and like are very appreciated‼️‼️‼️ LOOKING FOR RESPONDEN BUCIN HERTA halo saya sedang mencari responden untuk mengisi kuesioner penelitian saya. kriterianya seperti yang tertera di foto kuesioner kali ini untuk pemilihan desain. https://t.co/4JqiyXAb0g,in,67,scaramoucez,RT and like are very appreciated LOOKING FOR RESPONDEN BUCIN HERTA halo saya sedang mencari responden untuk mengisi kuesioner penelitian saya kriterianya seperti yang tertera di foto kuesioner kali ini untuk pemilihan desain,rt and like are very appreciated looking for responden bucin herta halo saya sedang mencari responden untuk mengisi kuesioner penelitian saya kriterianya seperti yang tertera di foto kuesioner kali ini untuk pemilihan desain,"['rt', 'and', 'like', 'are', 'very', 'appreciated', 'looking', 'for', 'responden', 'bucin', 'herta', 'halo', 'saya', 'sedang', 'mencari', 'responden', 'untuk', 'mengisi', 'kuesioner', 'penelitian', 'saya', 'kriterianya', 'seperti', 'yang', 'tertera', 'di', 'foto', 'kuesioner', 'kali', 'ini', 'untuk', 'pemilihan', 'desain']","['like', 'appreciated', 'looking', 'responden', 'bucin', 'herta', 'halo', 'mencari', 'responden', 'mengisi', 'kuesioner', 'penelitian', 'kriterianya', 'tertera', 'foto', 'kuesioner', 'kali', 'pemilihan', 'desain']"
Wed May 07 02:45:43 +0000 2025,4,Ngga jugaaa aku ngga prnh mean sm pasanganku aku slalu jadi anak baik penurut kecintaan bucin akutttt and still end up w/ provider men heheheh,in,0,meowmaaal,Ngga jugaaa aku ngga prnh mean sm pasanganku aku slalu jadi anak baik penurut kecintaan bucin akutttt and still end up w provider men heheheh,ngga jugaaa aku ngga prnh mean sm pasanganku aku slalu jadi anak baik penurut kecintaan bucin akutttt and still end up w provider men heheheh,"['ngga', 'jugaaa', 'aku', 'ngga', 'prnh', 'mean', 'sm', 'pasanganku', 'aku', 'slalu', 'jadi', 'anak', 'baik', 'penurut', 'kecintaan', 'bucin', 'akutttt', 'and', 'still', 'end', 'up', 'w', 'provider', 'men', 'heheheh']","['ngga', 'jugaaa', 'ngga', 'prnh', 'mean', 'sm', 'pasanganku', 'slalu', 'anak', 'penurut', 'kecintaan', 'bucin', 'akutttt', 'still', 'end', 'w', 'provider', 'men', 'heheheh']"
Sun May 04 15:07:34 +0000 2025,5,Gara-gara pembicaraan sama key jadi ngescroll pembicaraan ku sama sohib ku pas aku awal demen Ryota The last sentence WKWKWK gatau knp aku sama mas2 94L tuh pokoknya pernah di fase sangat amat bucin yg pertama ada Oryo lalu Ryota lalu Kyomo Apakah jodohku mas2 94L? https://t.co/D4qP75vNYa,in,0,bluepink_ss,Garagara pembicaraan sama key jadi ngescroll pembicaraan ku sama sohib ku pas aku awal demen Ryota The last sentence WKWKWK gatau knp aku sama mas L tuh pokoknya pernah di fase sangat amat bucin yg pertama ada Oryo lalu Ryota lalu Kyomo Apakah jodohku mas L,garagara pembicaraan sama key jadi ngescroll pembicaraan ku sama sohib ku pas aku awal demen ryota the last sentence wkwkwk gatau knp aku sama mas l tuh pokoknya pernah di fase sangat amat bucin yg pertama ada oryo lalu ryota lalu kyomo apakah jodohku mas l,"['garagara', 'pembicaraan', 'sama', 'key', 'jadi', 'ngescroll', 'pembicaraan', 'ku', 'sama', 'sohib', 'ku', 'pas', 'aku', 'awal', 'demen', 'ryota', 'the', 'last', 'sentence', 'wkwkwk', 'gatau', 'knp', 'aku', 'sama', 'mas', 'l', 'tuh', 'pokoknya', 'pernah', 'di', 'fase', 'sangat', 'amat', 'bucin', 'yg', 'pertama', 'ada', 'oryo', 'lalu', 'ryota', 'lalu', 'kyomo', 'apakah', 'jodohku', 'mas', 'l']","['garagara', 'pembicaraan', 'key', 'ngescroll', 'pembicaraan', 'ku', 'sohib', 'ku', 'pas', 'demen', 'ryota', 'last', 'sentence', 'wkwkwk', 'gatau', 'knp', 'mas', 'l', 'tuh', 'pokoknya', 'fase', 'bucin', 'yg', 'oryo', 'ryota', 'kyomo', 'jodohku', 'mas', 'l']"
Tue May 06 11:22:31 +0000 2025,228,It s shocking maybe bc we re mqfams but actually it tracks. Soalnya dr awal scene mereka aja ndusel berduaan di ruko yg gelap tertutup tanpa pengawasan plus menormalisasi cewe yg berlama lama stay di tempat cowo saat malam hari dan bucin desperately. So what do we expect?‍️,in,28,itsmefgmb,It s shocking maybe bc we re mqfams but actually it tracks Soalnya dr awal scene mereka aja ndusel berduaan di ruko yg gelap tertutup tanpa pengawasan plus menormalisasi cewe yg berlama lama stay di tempat cowo saat malam hari dan bucin desperately So what do we expect,it s shocking maybe bc we re mqfams but actually it tracks soalnya dr awal scene mereka aja ndusel berduaan di ruko yg gelap tertutup tanpa pengawasan plus menormalisasi cewe yg berlama lama stay di tempat cowo saat malam hari dan bucin desperately so what do we expect,"['it', 's', 'shocking', 'maybe', 'bc', 'we', 're', 'mqfams', 'but', 'actually', 'it', 'tracks', 'soalnya', 'dr', 'awal', 'scene', 'mereka', 'aja', 'ndusel', 'berduaan', 'di', 'ruko', 'yg', 'gelap', 'tertutup', 'tanpa', 'pengawasan', 'plus', 'menormalisasi', 'cewe', 'yg', 'berlama', 'lama', 'stay', 'di', 'tempat', 'cowo', 'saat', 'malam', 'hari', 'dan', 'bucin', 'desperately', 'so', 'what', 'do', 'we', 'expect']","['shocking', 'maybe', 'bc', 'mqfams', 'actually', 'tracks', 'dr', 'scene', 'aja', 'ndusel', 'berduaan', 'ruko', 'yg', 'gelap', 'tertutup', 'pengawasan', 'plus', 'menormalisasi', 'cewe', 'yg', 'berlama', 'stay', 'cowo', 'malam', 'bucin', 'desperately', 'expect']"
Sun May 11 04:24:31 +0000 2025,62,One thing that I paid attention to is how as queer couple MewTul were not holding themselves back in doing usual couple thingy. It's cute to see how they were just casually feeding each other even in public spaces like that MEWTUL ON TOUR #SunnySidedUpEP11 #mewtul https://t.co/Kab6WqxN0e,en,2,wemewemewem,One thing that I paid attention to is how as queer couple MewTul were not holding themselves back in doing usual couple thingy Its cute to see how they were just casually feeding each other even in public spaces like that MEWTUL ON TOUR,one thing that i paid attention to is how as queer couple mewtul were not holding themselves back in doing usual couple thingy its cute to see how they were just casually feeding each other even in public spaces like that mewtul on tour,"['one', 'thing', 'that', 'i', 'paid', 'attention', 'to', 'is', 'how', 'as', 'queer', 'couple', 'mewtul', 'were', 'not', 'holding', 'themselves', 'back', 'in', 'doing', 'usual', 'couple', 'thingy', 'its', 'cute', 'to', 'see', 'how', 'they', 'were', 'just', 'casually', 'feeding', 'each', 'other', 'even', 'in', 'public', 'spaces', 'like', 'that', 'mewtul', 'on', 'tour']","['one', 'thing', 'paid', 'attention', 'queer', 'couple', 'mewtul', 'holding', 'back', 'usual', 'couple', 'thingy', 'cute', 'see', 'casually', 'feeding', 'even', 'public', 'spaces', 'like', 'mewtul', 'tour']"
Sun May 04 14:35:21 +0000 2025,232,Bucin ditengah IMPACT ARENA mantap. Tepuk tangan untuk our final gay boss https://t.co/Lpy7GotTW9,in,56,terecstasy,Bucin ditengah IMPACT ARENA mantap Tepuk tangan untuk our final gay boss,bucin ditengah impact arena mantap tepuk tangan untuk our final gay boss,"['bucin', 'ditengah', 'impact', 'arena', 'mantap', 'tepuk', 'tangan', 'untuk', 'our', 'final', 'gay', 'boss']","['bucin', 'ditengah', 'impact', 'arena', 'mantap', 'tepuk', 'tangan', 'final', 'gay', 'boss']"
Sat May 10 16:10:08 +0000 2025,9186, kdm ️ resident playbook ️ pict atas minta pegangan tangan pict bawah minta disuapin ga nyangka seorang gu dowon bisa begini kalo lg bucin https://t.co/WDnO3wYHMx,in,1044,kdrama_menfess,kdm resident playbook pict atas minta pegangan tangan pict bawah minta disuapin ga nyangka seorang gu dowon bisa begini kalo lg bucin,kdm resident playbook pict atas minta pegangan tangan pict bawah minta disuapin ga nyangka seorang gu dowon bisa begini kalo lg bucin,"['kdm', 'resident', 'playbook', 'pict', 'atas', 'minta', 'pegangan', 'tangan', 'pict', 'bawah', 'minta', 'disuapin', 'ga', 'nyangka', 'seorang', 'gu', 'dowon', 'bisa', 'begini', 'kalo', 'lg', 'bucin']","['kdm', 'resident', 'playbook', 'pict', 'pegangan', 'tangan', 'pict', 'disuapin', 'ga', 'nyangka', 'gu', 'dowon', 'kalo', 'lg', 'bucin']"
Sat May 10 00:10:48 +0000 2025,19028,Jualan tapi julidin customer tu maksudnya gimana? Rezeki lu tu dari customer lu yang lagi bucin itu. https://t.co/YbhxxjsZ7l,in,1318,Maeliani07,Jualan tapi julidin customer tu maksudnya gimana Rezeki lu tu dari customer lu yang lagi bucin itu,jualan tapi julidin customer tu maksudnya gimana rezeki lu tu dari customer lu yang lagi bucin itu,"['jualan', 'tapi', 'julidin', 'customer', 'tu', 'maksudnya', 'gimana', 'rezeki', 'lu', 'tu', 'dari', 'customer', 'lu', 'yang', 'lagi', 'bucin', 'itu']","['jualan', 'julidin', 'customer', 'tu', 'maksudnya', 'gimana', 'rezeki', 'lu', 'tu', 'customer', 'lu', 'bucin']"
Sun May 11 10:38:47 +0000 2025,434,Bu lena liat kelakuan bucin adiknya AQEELA TERHARRY HARRY #HQ_AGZEPS160 #WELOVEHARQEEL https://t.co/1N4HQapS3F,in,69,staraquars,Bu lena liat kelakuan bucin adiknya AQEELA TERHARRY HARRY,bu lena liat kelakuan bucin adiknya aqeela terharry harry,"['bu', 'lena', 'liat', 'kelakuan', 'bucin', 'adiknya', 'aqeela', 'terharry', 'harry']","['bu', 'lena', 'liat', 'kelakuan', 'bucin', 'adiknya', 'aqeela', 'terharry', 'harry']"
Sun May 11 09:49:45 +0000 2025,482,teriak doang di permasalahin kan punya suara kan kita punya hak buat berpendapat. yaudah kalo mereka teriak si? kan ga cuman ada kapal lo disana ada moqeel juga di panggung. kalo gue nonton langsung gue jg bakal teriak kaya gitu sampe suara gue habis,in,90,redhorse44,teriak doang di permasalahin kan punya suara kan kita punya hak buat berpendapat yaudah kalo mereka teriak si kan ga cuman ada kapal lo disana ada moqeel juga di panggung kalo gue nonton langsung gue jg bakal teriak kaya gitu sampe suara gue habis,teriak doang di permasalahin kan punya suara kan kita punya hak buat berpendapat yaudah kalo mereka teriak si kan ga cuman ada kapal lo disana ada moqeel juga di panggung kalo gue nonton langsung gue jg bakal teriak kaya gitu sampe suara gue habis,"['teriak', 'doang', 'di', 'permasalahin', 'kan', 'punya', 'suara', 'kan', 'kita', 'punya', 'hak', 'buat', 'berpendapat', 'yaudah', 'kalo', 'mereka', 'teriak', 'si', 'kan', 'ga', 'cuman', 'ada', 'kapal', 'lo', 'disana', 'ada', 'moqeel', 'juga', 'di', 'panggung', 'kalo', 'gue', 'nonton', 'langsung', 'gue', 'jg', 'bakal', 'teriak', 'kaya', 'gitu', 'sampe', 'suara', 'gue', 'habis']","['teriak', 'doang', 'permasalahin', 'suara', 'hak', 'berpendapat', 'yaudah', 'kalo', 'teriak', 'si', 'ga', 'cuman', 'kapal', 'lo', 'disana', 'moqeel', 'panggung', 'kalo', 'gue', 'nonton', 'langsung', 'gue', 'jg', 'teriak', 'kaya', 'gitu', 'sampe', 'suara', 'gue', 'habis']"
Sat May 10 13:35:45 +0000 2025,4217,DW: Ada telfon tuh YY: Enaknya makan apa ya kita? DW: Ada telfon YY: Makan di mana kita? DW: Yiyoung ada telfon! Yiyoung kalo bucin jadi budeg wkwk #ResidentPlaybook https://t.co/PGLlhYyHms,in,519,dramacoKR,DW Ada telfon tuh YY Enaknya makan apa ya kita DW Ada telfon YY Makan di mana kita DW Yiyoung ada telfon Yiyoung kalo bucin jadi budeg,dw ada telfon tuh yy enaknya makan apa ya kita dw ada telfon yy makan di mana kita dw yiyoung ada telfon yiyoung kalo bucin jadi budeg,"['dw', 'ada', 'telfon', 'tuh', 'yy', 'enaknya', 'makan', 'apa', 'ya', 'kita', 'dw', 'ada', 'telfon', 'yy', 'makan', 'di', 'mana', 'kita', 'dw', 'yiyoung', 'ada', 'telfon', 'yiyoung', 'kalo', 'bucin', 'jadi', 'budeg']","['dw', 'telfon', 'tuh', 'yy', 'enaknya', 'makan', 'ya', 'dw', 'telfon', 'yy', 'makan', 'dw', 'yiyoung', 'telfon', 'yiyoung', 'kalo', 'bucin', 'budeg']"
Sun May 11 05:47:50 +0000 2025,116,393. dahlah kelewat bucin nih duo sahabat. https://t.co/MlkXmDws7n,in,4,beyluvjmjk,dahlah kelewat bucin nih duo sahabat,dahlah kelewat bucin nih duo sahabat,"['dahlah', 'kelewat', 'bucin', 'nih', 'duo', 'sahabat']","['dahlah', 'kelewat', 'bucin', 'nih', 'duo', 'sahabat']"
Fri May 02 17:10:13 +0000 2025,92,[nihao] guys aku lagi butuh drama modern yg manis2 bucin akut gitu. Selain lvlmv hl tbt love is sweet fae road home only for love you are my secret tff Kayanya udh hampir ku tonton semua lg suntuk dg drama kostum soalnya *Gambar hanya pemanis https://t.co/wDIhn59AYF,in,4,mandarinfess,nihao guys aku lagi butuh drama modern yg manis bucin akut gitu Selain lvlmv hl tbt love is sweet fae road home only for love you are my secret tff Kayanya udh hampir ku tonton semua lg suntuk dg drama kostum soalnya Gambar hanya pemanis,nihao guys aku lagi butuh drama modern yg manis bucin akut gitu selain lvlmv hl tbt love is sweet fae road home only for love you are my secret tff kayanya udh hampir ku tonton semua lg suntuk dg drama kostum soalnya gambar hanya pemanis,"['nihao', 'guys', 'aku', 'lagi', 'butuh', 'drama', 'modern', 'yg', 'manis', 'bucin', 'akut', 'gitu', 'selain', 'lvlmv', 'hl', 'tbt', 'love', 'is', 'sweet', 'fae', 'road', 'home', 'only', 'for', 'love', 'you', 'are', 'my', 'secret', 'tff', 'kayanya', 'udh', 'hampir', 'ku', 'tonton', 'semua', 'lg', 'suntuk', 'dg', 'drama', 'kostum', 'soalnya', 'gambar', 'hanya', 'pemanis']","['nihao', 'guys', 'butuh', 'drama', 'modern', 'yg', 'manis', 'bucin', 'akut', 'gitu', 'lvlmv', 'hl', 'tbt', 'love', 'sweet', 'fae', 'road', 'home', 'love', 'secret', 'tff', 'kayanya', 'udh', 'ku', 'tonton', 'lg', 'suntuk', 'dg', 'drama', 'kostum', 'gambar', 'pemanis']"
Tue May 06 15:49:45 +0000 2025,44,fiks duo bocah ini lagi bucin Mick: sayang Luke kata gue apaan banget lo bilang sayang sayang depan congor gue Mick! mana disini Luke senyum² fuck #LukeMick #lukeso_ #Lukepeemsan #mickmetas #BoysInLoveSeriesEP3 #BoysInLoveSeriesEP2 #BoysInLoveseriesep1 #BoysInLoveSeries https://t.co/zypeeFh8GY,in,8,cocotlatee,fiks duo bocah ini lagi bucin Mick sayang Luke kata gue apaan banget lo bilang sayang sayang depan congor gue Mick mana disini Luke senyum fuck,fiks duo bocah ini lagi bucin mick sayang luke kata gue apaan banget lo bilang sayang sayang depan congor gue mick mana disini luke senyum fuck,"['fiks', 'duo', 'bocah', 'ini', 'lagi', 'bucin', 'mick', 'sayang', 'luke', 'kata', 'gue', 'apaan', 'banget', 'lo', 'bilang', 'sayang', 'sayang', 'depan', 'congor', 'gue', 'mick', 'mana', 'disini', 'luke', 'senyum', 'fuck']","['fiks', 'duo', 'bocah', 'bucin', 'mick', 'sayang', 'luke', 'gue', 'banget', 'lo', 'bilang', 'sayang', 'sayang', 'congor', 'gue', 'mick', 'luke', 'senyum', 'fuck']"
Sun May 11 10:32:12 +0000 2025,81,maaf kalo tl gue kebanyakan nyindir hari ini karna gue udah muak bgt cok. ampe di katain fans dajjal loh kalian ini apa? mau kita hargai ga? kalo mau kita hargai lo belajar sopan santun dulu mending,in,6,redhorse44,maaf kalo tl gue kebanyakan nyindir hari ini karna gue udah muak bgt cok ampe di katain fans dajjal loh kalian ini apa mau kita hargai ga kalo mau kita hargai lo belajar sopan santun dulu mending,maaf kalo tl gue kebanyakan nyindir hari ini karna gue udah muak bgt cok ampe di katain fans dajjal loh kalian ini apa mau kita hargai ga kalo mau kita hargai lo belajar sopan santun dulu mending,"['maaf', 'kalo', 'tl', 'gue', 'kebanyakan', 'nyindir', 'hari', 'ini', 'karna', 'gue', 'udah', 'muak', 'bgt', 'cok', 'ampe', 'di', 'katain', 'fans', 'dajjal', 'loh', 'kalian', 'ini', 'apa', 'mau', 'kita', 'hargai', 'ga', 'kalo', 'mau', 'kita', 'hargai', 'lo', 'belajar', 'sopan', 'santun', 'dulu', 'mending']","['maaf', 'kalo', 'tl', 'gue', 'kebanyakan', 'nyindir', 'karna', 'gue', 'udah', 'muak', 'bgt', 'cok', 'ampe', 'katain', 'fans', 'dajjal', 'loh', 'hargai', 'ga', 'kalo', 'hargai', 'lo', 'belajar', 'sopan', 'santun', 'mending']"
